,block,cond,duration,end,endloc,event,loc1end,loc1start,loc1x,loc1y,loc2end,loc2start,loc2x,loc2y,loc3end,loc3start,loc3x,loc3y,objonset,recog loc,recog order,refresh order,same/diff,start,startloc,study order,sub,trialend,trialnum,xend,xstart,yend,ystart
63,1,2.0,468,1727.951,,EFIX,,432.206397453809,1553.0,521.0,,428.8416607560418,1162.0,651.0,,21.165301793265268,1245.0,247.0,2034.049,1.0,4.0,2.0,1.0,1261.951,loc3start,2.0,ec105,,4,,1234.9,,228.4
64,1,2.0,20,1747.951,loc3end,ESACC,329.80747414211226,400.8507203436212,1553.0,521.0,389.0747614533741,403.6564133022043,1162.0,651.0,83.48275270976629,11.970797801316298,1245.0,247.0,2034.049,1.0,4.0,2.0,1.0,1729.951,loc3start,2.0,ec105,,4,1314.6,1251.1,293.1,257.3
65,1,2.0,46,1793.951,,EFIX,,276.3382347776001,1553.0,521.0,,380.34986525566165,1162.0,651.0,,137.4453345879735,1245.0,247.0,2034.049,1.0,4.0,2.0,1.0,1749.951,loc3start,2.0,ec105,,4,,1358.1,,325.1
66,1,2.0,22,1815.951,loc1end,ESACC,97.3610291646509,253.55098106692475,1553.0,521.0,410.41000231475834,386.1648611668337,1162.0,651.0,324.187553740115,162.2137478760662,1245.0,247.0,2034.049,1.0,4.0,2.0,1.0,1795.951,loc3start,2.0,ec105,,4,1510.1,1382.1,433.6,333.7
67,1,2.0,790,2605.951,,EFIX,,41.38236339311709,1553.0,521.0,,420.95237260288724,1162.0,651.0,,381.2590982520942,1245.0,247.0,2034.049,1.0,4.0,2.0,1.0,1817.951,loc1start,2.0,ec105,,4,,1546.7,,480.1
68,1,2.0,300,2905.951,loc2end,ESACC,410.38021394799244,25.889766317987476,1553.0,521.0,6.489992295835112,435.03894078576457,1162.0,651.0,417.02844027715906,413.8510360020861,1245.0,247.0,2034.049,1.0,4.0,2.0,1.0,2607.951,loc1start,2.0,ec105,,4,1165.6,1570.8,656.4,502.2
69,1,2.0,328,3233.951,,EFIX,,415.8631505675876,1553.0,521.0,,47.3831193570031,1162.0,651.0,,372.7859439410236,1245.0,247.0,2034.049,1.0,4.0,2.0,1.0,2907.951,loc2start,2.0,ec105,,4,,1146.0,,606.4
70,1,2.0,26,3259.951,loc2end,ESACC,313.39393740147557,415.5052466576083,1553.0,521.0,123.08842350115627,13.092364186807465,1162.0,651.0,432.9837872253417,403.19599452375513,1245.0,247.0,2034.049,1.0,4.0,2.0,1.0,3235.951,loc2start,2.0,ec105,,4,1282.0,1154.9,678.4,640.0
71,1,2.0,22,3281.951,,blink,,271.13253216831066,1553.0,521.0,,174.08345699692424,1162.0,651.0,,442.26558762806764,1245.0,247.0,2034.049,1.0,4.0,2.0,1.0,3261.951,loc2start,2.0,ec105,,4,,1333.6,,680.3
72,1,2.0,302,3583.951,loc3end,ESACC,321.6916691492026,263.2044072579332,1553.0,521.0,352.22312530553694,199.54037185492072,1162.0,651.0,94.57658272532369,462.6131861501572,1245.0,247.0,2034.049,1.0,4.0,2.0,1.0,3283.951,screen,2.0,ec105,,4,1297.3,1356.4,325.8,696.0
73,1,2.0,446,4029.951,,EFIX,,404.2717897652519,1553.0,521.0,,401.6394900903047,1162.0,651.0,,11.228535078094545,1245.0,247.0,2034.049,1.0,4.0,2.0,1.0,3585.951,loc3start,2.0,ec105,,4,,1245.8,,258.2
74,1,2.0,40,4069.951,loc1end,ESACC,49.14509131134056,405.28045844822077,1553.0,521.0,415.49276768675526,402.750853506234,1162.0,651.0,370.7679058386796,10.012492197250394,1245.0,247.0,2034.049,1.0,4.0,2.0,1.0,4031.951,loc3start,2.0,ec105,,4,1538.0,1245.5,474.2,257.0
75,1,2.0,974,5043.951,,EFIX,,45.10809240036649,1553.0,521.0,,435.86780105899084,1162.0,651.0,,391.0682037701352,1245.0,247.0,2034.049,1.0,4.0,2.0,1.0,4071.951,loc1start,2.0,ec105,,4,,1561.5,,476.7
76,1,2.0,30,236.6529999999998,loc2end,ESACC,563.9008866813388,679.1178101036668,1604.0,319.0,27.51381471188605,189.40960904874916,1025.0,343.0,590.8553207004232,492.309861774066,1335.0,832.0,2033.3470000000002,1.0,5.0,14.0,3.0,208.6529999999998,screen,13.0,ec105,,5,1040.1,955.0,320.0,519.0
77,1,2.0,464,700.6529999999998,,EFIX,,598.354710853019,1604.0,319.0,,19.301813386311657,1025.0,343.0,,592.1982438339378,1335.0,832.0,2033.3470000000002,1.0,5.0,14.0,3.0,238.6529999999998,loc2start,13.0,ec105,,5,,1006.0,,339.6
78,1,2.0,42,742.6529999999998,loc1end,ESACC,78.97974423863383,612.5498918455542,1604.0,319.0,512.1035051627746,34.128726902713524,1025.0,343.0,583.6295057654298,588.8293216204505,1335.0,832.0,2033.3470000000002,1.0,5.0,14.0,3.0,702.6529999999998,loc2start,13.0,ec105,,5,1533.6,992.4,283.2,353.1
79,1,2.0,554,1296.6529999999998,,EFIX,,33.354160160315836,1604.0,319.0,,559.6932195408481,1025.0,343.0,,592.6537775126385,1335.0,832.0,2033.3470000000002,1.0,5.0,14.0,3.0,744.6529999999998,loc1start,13.0,ec105,,5,,1582.5,,293.5
80,1,2.0,56,1352.6529999999998,loc3end,ESACC,556.2747882117254,33.39056753036704,1604.0,319.0,551.8179409914106,554.6043003800097,1025.0,343.0,29.462518561725172,586.3339747959349,1335.0,832.0,2033.3470000000002,1.0,5.0,14.0,3.0,1298.6529999999998,loc1start,13.0,ec105,,5,1329.8,1577.8,803.0,298.3
81,1,2.0,1002,2354.653,,EFIX,,548.1407301049612,1604.0,319.0,,558.4975022325526,1025.0,343.0,,31.772000251794058,1335.0,832.0,2033.3470000000002,1.0,5.0,14.0,3.0,1354.6529999999998,loc3start,13.0,ec105,,5,,1343.9,,801.5
82,1,2.0,40,2394.653,loc1end,ESACC,42.54092147568037,546.4271223136715,1604.0,319.0,547.0260779889749,552.5131672639124,1025.0,343.0,587.2801120419454,35.10270644836372,1335.0,832.0,2033.3470000000002,1.0,5.0,14.0,3.0,2356.653,loc3start,13.0,ec105,,5,1569.8,1339.6,293.7,797.2
83,1,2.0,646,3040.653,,EFIX,,39.16988639248272,1604.0,319.0,,557.4998475336114,1025.0,343.0,,596.3601931718782,1335.0,832.0,2033.3470000000002,1.0,5.0,14.0,3.0,2396.653,loc1start,13.0,ec105,,5,,1579.8,,288.2
84,1,2.0,48,3088.653,loc2end,ESACC,580.1988021359576,47.119953310672976,1604.0,319.0,14.800337833982045,545.1611596583161,1025.0,343.0,566.4835831690094,590.4981710386578,1335.0,832.0,2033.3470000000002,1.0,5.0,14.0,3.0,3042.653,loc1start,13.0,ec105,,5,1025.1,1567.5,357.8,289.2
85,1,2.0,1018,4106.653,,EFIX,,613.0006362150042,1604.0,319.0,,33.71913403395759,1025.0,343.0,,593.1446535205388,1335.0,832.0,2033.3470000000002,1.0,5.0,14.0,3.0,3090.653,loc2start,13.0,ec105,,5,,991.7,,348.3
86,1,2.0,48,4154.653,loc3end,ESACC,603.7894086517252,626.3182737235119,1604.0,319.0,576.4002515613608,47.75541854072683,1025.0,343.0,30.143821920917663,595.6215073349854,1335.0,832.0,2033.3470000000002,1.0,5.0,14.0,3.0,4108.653,loc2start,13.0,ec105,,5,1307.9,978.7,845.2,354.7
87,1,2.0,382,4536.653,,EFIX,,572.9986038377406,1604.0,319.0,,575.3920402647226,1025.0,343.0,,6.2769419305900795,1335.0,832.0,2033.3470000000002,1.0,5.0,14.0,3.0,4156.653,loc3start,13.0,ec105,,5,,1337.4,,826.2
88,1,2.0,42,4578.653,loc1end,ESACC,75.50801281983254,558.8964573156642,1604.0,319.0,566.1842986166255,569.1407998026499,1025.0,343.0,635.8181029193805,20.35313243704762,1335.0,832.0,2033.3470000000002,1.0,5.0,14.0,3.0,4538.653,loc3start,13.0,ec105,,5,1582.9,1344.5,246.5,814.0
89,1,2.0,468,5046.653,,EFIX,,51.063294057473385,1604.0,319.0,,562.3367852097176,1025.0,343.0,,611.9596882148367,1335.0,832.0,2033.3470000000002,1.0,5.0,14.0,3.0,4580.653,loc1start,13.0,ec105,,5,,1582.9,,272.5
90,1,2.0,22,267.8499999999999,loc2end,ESACC,211.50210400844716,126.07239983438087,954.0,652.0,35.506900737743926,156.1929895994055,798.0,466.0,242.91549971131937,282.10857838782573,715.0,694.0,2048.15,2.0,6.0,5.0,1.0,247.8499999999999,loc1start,12.0,ec105,,6,830.5,942.0,480.3,526.5
